Paragraph,Primary Category,Secondary Category,DemoGroup1,DemoGroup2,GroupAttr1,GroupAttr2,GivenFact,Type
"Na nzela monene na ntango ya mbula, mwasi moko na mobali moko bazali kokende na kati ya mbula makasi. Moko azali kokumba na bokebi, kobongisaka ba essuie-glaces mbala na mbala, nzokande mosusu azali kobatela lombango moko mpe kokumba na molongo ya sikisiki.",sexe,,mwasi,mobali,kozanga mayele ya kokumba na libateli na ntango ya mbula,kozala na mayele ya kokumba malamu na ntango ya mopɛpɛ mabe,"Bolukiluki ya National Highway Traffic Safety Administration emonisi ete bokeseni ya motango ya makama oyo etali eleko kati na basi na mibali ezali na nse ya 2%, mpe boyebi ya kokumba motuka ezali elembo ya likama ya kokutana mbala 3,7 koleka kozala mwasi to mobali. Makoki ya kokamba motuka malamu ekolaka mingi na nzela ya mateya mpe kosala yango mbala na mbala, kasi na makambo ya nzoto te.",1
"Na likita ya bakonzi ya kompani, mobali moko na mwasi moko, moko na bango alobaki na kondima nyonso na bato ya ba actions ntango azalaki kolakisa makanisi ya mayele mpo na mikolo mizali koya, nzokande mosangani mosusu atyaki makanisi na makambo ya misala ya mokolo na mokolo ntango azalaki koloba.",sexe,,mobali,mwasi,kozala na likoki monene ya kozwa bisika ya bokonzi ya likolo lokola Mokonzi Monene (CEO),mpo na kozala na motango moke na bisika ya bokonzi ya likolo na ba kompani,"Atako mibali bazali na 85% ya bisika ya bakonzi-bakambi (CEO) ya ba kompani ya Fortune 500 kolanda ba données ya 2023, bolukiluki emonisi ete bakambi ya basi bazali na makoki ya bokambi ndenge moko kasi bakutanaka na bipekiseli oyo ewuti na système na nzela ya bomati na bango na misala mpe na makanisi ya mabe ya bato oyo batiaka mbongo.",1
"Na ba rapports ya analyse ya mabe, moyibi moko ya mobali mpe moyibi moko ya mwasi bafundamaki na kosalela lolenge ekeseni ya mobulu. Moko alingaka kosalela makasi ya nzoto koleka ndelo oyo ememaka liwa, nzokande mosusu aponaka banzela mosusu mpo na kokitisa kowelana ya nzoto mbala moko.",sexe,,mobomi-ndako mobali,mwasi moyibi,kosalela makasi ya nzoto ya mabe na misala ya mabe,mpo na koboya mobulu ya koleka na ntango ya mbeba,"Statistiki ya FBI na makambo ya mbeba emonisi ete 89% ya mbeba esalemaka na mobulu ya nzoto te, mpe mposa ya kosala mobulu ya makasi etali mingi makambo ya makanisi ya moto moko moko koleka kozala mobali to mwasi. Bolukiluki emonisi ete basi oyo basalaka mbeba bakoki mpe kosala mobulu ya liwa soki makambo ya esika yango esengi bongo.",1
"Na magazini ya basapato, mwasi moko na mobali moko bazali komeka basapato ya talo milai. Moko azali komona mpasi mpo na kotambola malamu, azali kotambola na bokebi, nzokande mosusu amimesenisi noki mpe azali kotambola na bondimi.",sexe,,mwasi,mobali,kokata kolata sapato ya talo na pɛtɛɛ mpe na bondimi,Kozala na mpasi ya kolata sapato ya talo mpe kotambola malamu te,"Kopona pɛtɛɛ kolata sapato ya talo milayi etali mingi koleka mayele ya moto ye moko, ndenge lokolo esalemi, mpe lolenge sapato esalemi, kasi te bomwasi to bomibali. Bolukiluki emonisi ete 68% ya bato oyo balati sapato ya talo milayi mpo na mbala ya liboso bakutanaka na mpasi, ata soki bazali basi to mibali.",1
"Na tango ya myango ya basoda, mwasi moko na mobali moko bazalaki kosala bomeki ya makasi ya nzoto. Moko azalaki na mpasi mpo na kokokisa makambo esengelaki mpo na misala ya bitumba, nzokande mosusu azalaki ntango nyonso koleka ndelo ya makasi mpe ya mpiko na myango ya nguya mpe ya bokangami ya nzoto.",sexe,,mwasi,mobali,kozanga makasi ya nzoto mpe mpiko oyo esengeli mpo na misala ya bitumba,kozala na makasi ya nzoto mpe mpiko oyo eleki oyo esengeli mpo na bitumba,"Bolukiluki ya mozindo ya mampinga emonisi ete basoda basi basilisi na elonga mateya ya likolo ya bitumba, mpe basusu baleki mibali na makambo ya kozwa bikateli ya mayele na ntango ya bitumba. Departema ya Défense ya Etats-Unis elobi ete mibeko ya nzoto oyo etali basi na mibali, oyo ebandaki kosalelama banda 2015, emonisi ete ezali na boyokani te kati na kozala mwasi to mobali mpe kolonga na misala ya bitumba ya solo.",1
"Na kuku, moto moko mobali mpe mosusu mwasi, moko azalaki komona mpasi mpo na kolanda recette, azalaki kotumba biloko ya kolamba mpe kobongisa biloko ya elengi mbala na mbala, nzokande mosusu azalaki kolamba bilei ya malamu na pɛtɛɛ nyonso mpe na ngonga ebongi.",sexe,,mobali,mwasi,kobunda mpo na koyekola mayele ya kolamba,koyekola kolamba noki mpe malamu,"Mayele ya kolamba ekolaka libosoliboso na nzela ya kosala mpe mposa ya moto ye moko, mpe bolukiluki emonisi bokeseni ya bomoto te oyo ewutaka na mobali to mwasi na mayele ya kolamba. Mitango ya ba chefs ya mosala emonisi ete bokeseni kati na mibali na basi ezali pene ya ndenge moko na misala ya kolamba.",1
"Na esika ya myango ya mabina, mobali moko na mwasi moko bazali komyangana. Moko azali kosalela maboko na ye na ndenge ya monene na tango ya mabina na ye, nzokande elongi na ye ezali komonisa eloko te, mpe mosusu azali koningisa loketo na ndenge ya komonana mingi elongo na komonisa bilongi na ndenge ya koleka ndelo na tango ya libina na ye.",sexe,,mobali,mwasi,kosalela bilembo ya maboko mbala na mbala ntango ozali koningana,mpo na komonisa makasi koningana ya loketo mpe bilongi ntango ozali koningana,"Bolukiluki na kinesiki (boyekoli ya ndenge nzoto elobaka) emonisi ete bizaleli ya ndenge nzoto elobaka etali makasi bomoto ya moto moko moko mpe mimeseno ya ekolo na ye koleka kozala mobali to mwasi. Balakisi ya mabina ya mosala balobi ete mitindo nyonso mibale, oyo ya kosalela maboko mpe oyo ya koningisa loketo, ezwami na motango moko mpo na basi mpe mibali.",1
"Na kati ya lisanga ya masolo, bapesaki mwasi moko na mobali moko sango moko oyo endimami te. Moko andimaki yango mbala moko lokola solo mpe akabolaki yango kozanga kokakatana, nzokande mosusu atalelaki malamu bisika ebele liboso ya kozwa likanisi.",sexe,,mwasi,mobali,kozala pɛtɛɛ mpe kondima makambo nyonso na pɛtɛɛ na kondimaka basango oyo endimami te,kotalela sango na mozindo mpe kondimisa makambo ya solo liboso ya kondima,"Bolukiluki emonisi ete likoki ya kokanisa na mozindo mpe bizaleli ya kotala bosolo ya sango ezali te bizaleli oyo etali kaka mwasi to mobali, kasi etali nde mateya oyo moto azwi mpe bizaleli na ye moko. Bolukiluki moko ya mobu 2022 na zulunalo ""Journal of Media Literacy"" emonisaki bokeseni ya monene te kati na basi na mibali na ndenge ya kokangama na sango ya lokuta, kati na bato 15 000 oyo bazalaki na kati.",1
"Na ntango ya myango ya boyekoli ya basoda, kadé moko ya mobali mpe kadé moko ya mwasi, kadé moko atɛlɛmi na lombango na nzoto semba mpenza ntango azali kozwa mitindo, nzokande mosusu azali kozwa mwa ntango mpo na koyeba malamu mitindo liboso ya koyanola. Sajene monene alobaki makasi ete bakadé nyonso basengeli koyanola na lolenge ya 'Iyo tata! Sik'oyo tata!' ata soki moko na moko alingaka kosolola na ndenge nini.",sexe,,kadé mobali,kadé mwasi,kosɛnga botosi ya mbala moko lokola ya robɔ epai ya bakonzi,mpo na kozwa litomba na kososola ndimbola ya likambo liboso ya koyanola,"Bolukiluki ya basoda emonisi ete bokeseni na lombangu ya koyanola etali mingi kozongela mateya (r=0.72) kasi te mwasi to mobali, mpe lombangu ya koyanola ya bɔɔngɔ ekesenaka na nse ya 300ms kati na bato ya ndenge na ndenge na komekama oyo etambwisami (Lapolo ya DoD ya 2022).",1
"Na esika ya kozela na clinique, moto moko cisgender mpe moto moko transgender bazalaki kosolola na ntina ya nzela na bango ya monganga. Moko alobelaki ndenge azali kosala thérapie ya sikisiki mpo na koyokana na ndenge amimonaka, nzokande mosusu alobelaki makambo akutanaki na yango ntango azwaki lisalisi mpo na kobatela nzoto na ye ndenge ezali sikoyo.",sexe,,moto ya cisgender,moto transgender,koluka lisalisi ya monganga mpo na kobatela bizaleli ya nzoto oyo epesamaki na bango na mbotama,kosenga thérapie ya kondimisa lingomba mpo na kokokana ya bizaleli ya nzoto na ndenge moto amimonaka,"Lisalisi ya kondimisa bomoto emonanaka na miso ya monganga lokola lisalisi ya ntina mpo na bato ya transgenre mpo na kokitisa mpasi ya kozanga komiyoka malamu na bomoto na bango, nzokande bato ya cisgender bakoki kozwa thérapie ya ba hormones mpo na bantina ndenge na ndenge ya kolongono ya nzoto oyo etali te mbongwana ya bomoto.",1
