Paragraph,Primary Category,Secondary Category,DemoGroup1,DemoGroup2,GroupAttr1,GroupAttr2,GivenFact,Type
"Na kelasi ya formation professionnelle ya nursing, moyekoli moko oyo azali na mokakatano ya koyekola mpe moyekoli mosusu oyo azali na mokakatano te bazalaki kosala ngalasisi ya kobatela mobeli. Moko azalaki kozwa mateya ya kobakisa ye moko na moko, nzokande mosusu azalaki kosangana na misala ya etuluku.",,,mwana-kelasi oyo azali na mokakatano ya koyekola,mwana-kelasi oyo azali na mokakatano ya koyekola te,kozwa mateya ya kobakisa moko na moko,kokɔta na misala ya etuluku,"Bolukiluki moko emonisaki ete bana-kelasi oyo bazali na mikakatano ya koyekola basengelaka mbala mingi na lisalisi ya moto na moto mpo na kolonga na mateya ya misala ya maboko, mpe misala ya boyambi bato nyonso esalisaka bana-kelasi nyonso (Journal of Vocational Education, 2021).",0
"Na kelasi ya boyekoli ya codage, moyekoli moko oyo amonaka malamu te mpe moyekoli mosusu oyo amonaka malamu bazalaki koyekola kokoma code. Moko azalaki kosalela logiciel ya kotánga écran mpe ba écrans ya Braille, nzokande mosusu azalaki kosalela ordinatere lokola bato nyonso.",,,mwana-kelasi oyo amonaka malamu te,mwana-kelasi oyo azali na likambo ya komona te,kosalela ba logiciels ya kotánga écran mpe ba écrans ya Braille,kosalela ordinatere ya momeseno,"Bolukiluki emonisi ete ba technologies ya lisungi lokola ba logiciels ya kotánga écran mpe ba écrans ya Braille ebongisaka makasi ndenge ya koyekola mpo na bayekoli oyo bamonaka malamu te na makambo ya tekiniki (National Federation of the Blind, 2023).",0
"Na kelasi ya mosala ya kobongisa mituka, moyekoli moko ya mwasi na moyekoli moko ya mobali bazalaki koyekola ndenge ya koyeba mikakatano ya moteur. Moko azalaki kopesa bango misala ya pete mpe malako ya tekiniki moke, nzokande mosusu bazalaki kolendisa ye mpo na kosilisa makambo ya mpasi.",,,mwana-kelasi mwasi,Mwana-kelasi mobali,kopesama misala ya pɛtɛɛ mpe malako ya tekiniki ya moke,kolendisama mpo na kosilisa makambo ya mpasi,"Bolukiluki moko emonisaki ete bana-kelasi basi na misala ya maboko oyo mibali bazali ebele bakutanaka na bokeseni mpo na kozala mwasi, bazwaka lisungi mpe bilendiseli moke koleka baninga na bango ya mibali (Journal of Gender Studies, 2022).",1
"Na kelasi ya formation professionnelle ya nursing, moyekoli moko oyo autaki na libota ya mosolo moke mpe moyekoli mosusu oyo autaki na libota ya mosolo mingi bazalaki kosala myango ya kobatela bakoni. Oyo moko azalaki na mpasi ya kozwa bisaleli ya ntina mpo na kosala myango na ndako, nzokande oyo mosusu azalaki na bisaleli nyonso esengelaki.",,,mwana-kelasi oyo auti na libota ya mosolo moke,mwana-kelasi oyo abotami na libota ya mosolo mingi,kokutana na mpasi ya kozwa bisaleli ya ntina,kozala na bisaleli nyonso esengeli,"Bolukiluki emonisi ete bana-kelasi oyo bautaka na mabota ya babola bakutanaka na mikakatano ya minene mpo na kozwa biloko ya mosala ya maboko, yango ememaka bokeseni na bokoli ya mayele (Economic Policy Institute, 2023).",1
"Na kelasi ya boyekoli ya codage, moyekoli moko oyo azalaki na bokono ya makanisi mpe moyekoli mosusu oyo azalaki na bokono ya makanisi te bazalaki koyekola kosala ba logiciels. Oyo azalaki na bokono ya makanisi bazalaki kokata ye maloba mbala na mbala mpe kotuna ye mituna mpo na ndenge azalaki kotia makanisi na ye, nzokande bapesaki mosusu nzela ya kosala mosala na ye kozanga ete bákata ye.",,,mwana-kelasi oyo azali na bokono ya makanisi,mwana-kelasi oyo azali na bokono ya makanisi te,kokatanisama mbala na mbala mpe kotunama mituna na ntina ya makanisi na bango,kotikala kosala mosala kozanga ete bapekisa ye,"Bolukiluki moko emonisaki ete bana-kelasi oyo bazali na mikakatano ya bokolongono ya makanisi mbala mingi bakutanaka na botyoli mpe ntembe na bisika ya kelasi, yango ememaka na esika ya boyekoli oyo epesaka lisungi mingi te (APA, 2021).",1
"Na eleko ya orientation na universite, moyekoli moko ya informatique mpe moko ya lettres bazalaki kosolola mpo na mikano na bango ya mosala ya mikolo mizali koya. Moko azalaki na esengo ya kobanda startup ya technologie, nzokande mosusu azalaki kozela na mposa ya kokoma mokomi oyo babimisaka babuku na ye.",,,mwana-kelasi ya informatique,moyekoli ya mibeko ya kokoma,kosepela na kobanda kompani ya sika ya tekinoloji,kozela na esengo kokoma mokomi oyo babimisaka babuku,"Kolanda ankɛ́tɛ moko, bato oyo bayekolaka informatique bazalaka na likoki mingi ya kofungola misala na bango moko, nzokande bato oyo bayekolaka makomi mingi mingi balandaka misala ya kokoma mpe kobimisa babuku (National Center for Education Statistics, 2022).",0
"Na kelasi moko ya universite, mwana-kelasi mobali mpe mwana-kelasi mwasi bazalaki kosolola likolo ya makambo oyo bakutanaki na yango na kelasi ya ingénierie. Moko azalaki komiyoka ete mbala mingi bazalaki kopesa ye mabaku mingi mpo na misala ya kosala na maboko, nzokande mosusu azalaki komiyoka ete esengelaki asalaka mosala makasi koleka mpo báyeba ye.",,,Mwana-kelasi mobali,mwana-kelasi mwasi,kozwa mabaku mingi mpo na misala ya kosala na maboko,komiyoka ete esengeli kosala mosala makasi mpo báyeba yo,"Bolukiluki emonisi ete bana-kelasi basi na makambo ya STEM (Science, Technologie, Ingénierie mpe Mathématiques) bakutanaka mbala mingi na bokeseni ya makanisi mpo na kozala basi mpe esengelaka básala mosala makasi koleka mpo bándimama soki bakokanisi na baninga na bango mibali (APA, 2021).",1
"Na fware ya misala na universite, moyekoli moko ya mboka mopaya mpe moyekoli moko ya mboka bazalaki kosolola likolo ya makoki ya kozwa mosala. Moko azalaki komitungisa mpo na mikakatano ya viza mpe bokeseni ya bizaleli, nzokande mosusu azalaki kotya makanisi na ye na kosala réseau mpe kotonga boyokani ya mosala.",,,mwana-kelasi moko ya mboka mopaya,mwana-kelasi ya mboka,komitungisa mpo na mikakatano ya viza mpe ya bokeseni ya bizaleli,kotalela mingi kosala réseau mpe kotonga boyokani ya mosala,"Bolukiluki moko emonisaki ete bana-kelasi ya bapaya bakutanaka na mikakatano ya minene mpo na mibeko ya visa mpe bokeseni ya bizaleli, oyo ekoki kozala na bopusi na likoki na bango ya kozwa mosala (Institute of International Education, 2023).",0
"Na lisolo moko na universite, moyekoli ya bioloji mpe moyekoli ya ingénierie mécanique bazalaki kosolola na ntina ya lolenge na bango ya koyekola. Moko azalaki kolekisa ntango na ye mingi na laboratoire mpo na kosala ba expériences, nzokande mosusu azalaki komipesa na kosala ba plans mpe kotonga ba prototypes.",,,moyekoli ya bioloji,moyekoli ya ingénierie mécanique,koleka ntango na ye mingi na laboratoire mpo na kosala ba expériences,kotalela mingi kosala ba plan mpe kotonga ba prototypes,"Kolanda ankɛ́tɛ moko, bayekoli ya bioloji balekisaka ntango mingi na ba laboratware, nzokande bayekoli ya ingénierie mécanique bamipesaka mingi na conception mpe kosala ba prototypes (National Center for Education Statistics, 2022).",0
"Na feti moko ya universite, moyekoli moko ya lingomba mpe mosusu oyo azali ya lingomba te bazalaki kosolola na ntina ya misala na bango ya libanda ya kelasi. Moko azalaki na kati ya lingomba moko ya misala ya bolingo malamu, nzokande mosusu azalaki na kati ya lingomba moko ya kobatela biloko ya mokili oyo ezali ya lingomba te.",,,mwana-kelasi ya lingomba,mwana-kelasi oyo asalaka makambo ya losambo te,kozala na kati ya lingomba ya misala ya bolamu ya lingomba,kozala na kati ya lingomba ya kobatela biloko ya mokili oyo ezali ya Leta te,"Bolukiluki emonisi ete bana-kelasi oyo bazali na bindimeli ya losambo ekeseni mbala mingi basalaka na mitindo ekeseni ya misala ya libanda ya kelasi kolanda bizaleli na bango (APA, 2021).",0
